    33   0.110345E+04   0.295217E-01   0.000000E+00   0.193587E+01   0.138778E-06   0.112907E-02  -0.799682E-06
    34   0.112028E+04   0.327339E-01   0.000000E+00   0.194376E+01   0.138809E-06   0.110172E-02  -0.945592E-06
    35   0.113785E+04   0.361636E-01   0.000000E+00   0.193723E+01   0.138786E-06   0.107544E-02  -0.107246E-05
    36   0.115534E+04   0.398161E-01   0.000000E+00   0.192459E+01   0.138711E-06   0.105007E-02  -0.114438E-05
    37   0.117310E+04   0.437145E-01   0.000000E+00   0.189938E+01   0.138590E-06   0.102556E-02  -0.115398E-05
    38   0.119103E+04   0.478519E-01   0.000000E+00   0.186346E+01   0.138426E-06   0.100190E-02  -0.110733E-05
    39   0.120909E+04   0.522332E-01   0.000000E+00   0.181726E+01   0.138222E-06   0.979082E-03  -0.103568E-05
    40   0.122733E+04   0.568687E-01   0.000000E+00   0.175983E+01   0.137979E-06   0.957124E-03  -0.976458E-06
    41   0.124576E+04   0.617680E-01   0.000000E+00   0.169062E+01   0.137701E-06   0.936021E-03  -0.958521E-06
    42   0.126439E+04   0.669379E-01   0.000000E+00   0.161064E+01   0.137390E-06   0.915724E-03  -0.976855E-06
    43   0.128320E+04   0.723843E-01   0.000000E+00   0.152087E+01   0.137047E-06   0.896175E-03  -0.101804E-05
    44   0.130219E+04   0.781108E-01   0.000000E+00   0.142070E+01   0.136676E-06   0.877316E-03  -0.106872E-05
    45   0.132141E+04   0.841186E-01   0.000000E+00   0.130922E+01   0.136278E-06   0.859089E-03  -0.111556E-05
    46   0.134079E+04   0.904066E-01   0.000000E+00   0.118594E+01   0.135856E-06   0.841445E-03  -0.114807E-05
    47   0.136032E+04   0.969788E-01   0.000000E+00   0.105031E+01   0.135411E-06   0.824361E-03  -0.116691E-05
    48   0.138000E+04   0.103833E+00   0.000000E+00   0.901715E+00   0.134945E-06   0.807818E-03  -0.117552E-05
    49   0.139981E+04   0.110967E+00   0.000000E+00   0.739642E+00   0.134458E-06   0.791803E-03  -0.117733E-05
    50   0.141983E+04   0.118389E+00   0.000000E+00   0.563697E+00   0.133954E-06   0.776299E-03  -0.117577E-05
    51   0.144012E+04   0.126107E+00   0.000000E+00   0.373797E+00   0.133432E-06   0.761290E-03  -0.117392E-05
    52   0.146064E+04   0.134125E+00   0.000000E+00   0.170874E+00   0.132894E-06   0.746759E-03  -0.117358E-05
    53   0.148129E+04   0.142439E+00   0.000000E+00  -0.440957E-01   0.132341E-06   0.732689E-03  -0.117621E-05
    54   0.150206E+04   0.151050E+00   0.000000E+00  -0.270996E+00   0.131775E-06   0.719064E-03  -0.118328E-05
    55   0.152293E+04   0.159957E+00   0.000000E+00  -0.510079E+00   0.131196E-06   0.705865E-03  -0.119625E-05
    56   0.154401E+04   0.169154E+00   0.000000E+00  -0.762243E+00   0.130606E-06   0.693077E-03  -0.121573E-05
    57   0.156541E+04   0.178641E+00   0.000000E+00  -0.102840E+01   0.130005E-06   0.680677E-03  -0.123890E-05
    58   0.158708E+04   0.188416E+00   0.000000E+00  -0.130878E+01   0.129395E-06   0.668644E-03  -0.126209E-05
    59   0.160895E+04   0.198483E+00   0.000000E+00  -0.160334E+01   0.128775E-06   0.656955E-03  -0.128164E-05
    60   0.163100E+04   0.208835E+00   0.000000E+00  -0.191161E+01   0.128148E-06   0.645590E-03  -0.129390E-05
    61   0.165323E+04   0.219467E+00   0.000000E+00  -0.223311E+01   0.127513E-06   0.634528E-03  -0.129656E-05
    62   0.167566E+04   0.230375E+00   0.000000E+00  -0.256768E+01   0.126871E-06   0.623764E-03  -0.129260E-05
    63   0.169828E+04   0.241557E+00   0.000000E+00  -0.291527E+01   0.126224E-06   0.613292E-03  -0.128635E-05
    64   0.172109E+04   0.253009E+00   0.000000E+00  -0.327579E+01   0.125571E-06   0.603108E-03  -0.128212E-05
    65   0.174411E+04   0.264731E+00   0.000000E+00  -0.364925E+01   0.124913E-06   0.593207E-03  -0.128420E-05
    66   0.176736E+04   0.276715E+00   0.000000E+00  -0.403574E+01   0.124251E-06   0.583583E-03  -0.129550E-05
    67   0.179085E+04   0.288953E+00   0.000000E+00  -0.443502E+01   0.123584E-06   0.574227E-03  -0.131332E-05
    68   0.181456E+04   0.301435E+00   0.000000E+00  -0.484675E+01   0.122915E-06   0.565125E-03  -0.133360E-05
    69   0.183847E+04   0.314154E+00   0.000000E+00  -0.527062E+01   0.122242E-06   0.556265E-03  -0.135223E-05
    70   0.186258E+04   0.327101E+00   0.000000E+00  -0.570651E+01   0.121567E-06   0.547636E-03  -0.136516E-05
    71   0.188688E+04   0.340273E+00   0.000000E+00  -0.615446E+01   0.120890E-06   0.539226E-03  -0.136956E-05
    72   0.191146E+04   0.353666E+00   0.000000E+00  -0.661503E+01   0.120211E-06   0.531027E-03  -0.136758E-05
    73   0.193638E+04   0.367273E+00   0.000000E+00  -0.708865E+01   0.119532E-06   0.523032E-03  -0.136263E-05
    74   0.196162E+04   0.381085E+00   0.000000E+00  -0.757471E+01   0.118851E-06   0.515234E-03  -0.135810E-05
    75   0.198713E+04   0.395089E+00   0.000000E+00  -0.807225E+01   0.118170E-06   0.507625E-03  -0.135738E-05
    76   0.201285E+04   0.409272E+00   0.000000E+00  -0.858038E+01   0.117488E-06   0.500200E-03  -0.136287E-05
    77   0.203867E+04   0.423625E+00   0.000000E+00  -0.909792E+01   0.116806E-06   0.492952E-03  -0.137301E-05
    78   0.206460E+04   0.438137E+00   0.000000E+00  -0.962485E+01   0.116125E-06   0.485878E-03  -0.138527E-05
    79   0.209073E+04   0.452798E+00   0.000000E+00  -0.101614E+02   0.115444E-06   0.478972E-03  -0.139710E-05
    80   0.211711E+04   0.467600E+00   0.000000E+00  -0.107081E+02   0.114765E-06   0.472231E-03  -0.140597E-05
    81   0.214379E+04   0.482532E+00   0.000000E+00  -0.112650E+02   0.114086E-06   0.465649E-03  -0.141006E-05
    82   0.217078E+04   0.497582E+00   0.000000E+00  -0.118316E+02   0.113408E-06   0.459222E-03  -0.141037E-05
    83   0.219804E+04   0.512737E+00   0.000000E+00  -0.124075E+02   0.112732E-06   0.452946E-03  -0.140864E-05
    84   0.222557E+04   0.527983E+00   0.000000E+00  -0.129921E+02   0.112057E-06   0.446814E-03  -0.140657E-05
    85   0.225335E+04   0.543307E+00   0.000000E+00  -0.135850E+02   0.111385E-06   0.440824E-03  -0.140591E-05
    86   0.228136E+04   0.558698E+00   0.000000E+00  -0.141854E+02   0.110714E-06   0.434969E-03  -0.140793E-05
    87   0.230958E+04   0.574142E+00   0.000000E+00  -0.147930E+02   0.110045E-06   0.429245E-03  -0.141224E-05
    88   0.233800E+04   0.589628E+00   0.000000E+00  -0.154071E+02   0.109379E-06   0.423647E-03  -0.141801E-05
    89   0.236661E+04   0.605144E+00   0.000000E+00  -0.160275E+02   0.108715E-06   0.418169E-03  -0.142441E-05
    90   0.239543E+04   0.620674E+00   0.000000E+00  -0.166537E+02   0.108054E-06   0.412807E-03  -0.143062E-05
    91   0.242446E+04   0.636205E+00   0.000000E+00  -0.172852E+02   0.107396E-06   0.407555E-03  -0.143597E-05
    92   0.245371E+04   0.651722E+00   0.000000E+00  -0.179220E+02   0.106741E-06   0.402411E-03  -0.144035E-05
    93   0.248320E+04   0.667211E+00   0.000000E+00  -0.185633E+02   0.106089E-06   0.397372E-03  -0.144383E-05
    94   0.251290E+04   0.682659E+00   0.000000E+00  -0.192091E+02   0.105440E-06   0.392437E-03  -0.144645E-05
    95   0.254285E+04   0.698051E+00   0.000000E+00  -0.198587E+02   0.104793E-06   0.387601E-03  -0.144827E-05
    96   0.257302E+04   0.713371E+00   0.000000E+00  -0.205118E+02   0.104151E-06   0.382864E-03  -0.144934E-05
    97   0.260342E+04   0.728607E+00   0.000000E+00  -0.211679E+02   0.103511E-06   0.378223E-03  -0.144971E-05
    98   0.263405E+04   0.743742E+00   0.000000E+00  -0.218265E+02   0.102874E-06   0.373675E-03  -0.144943E-05
    99   0.266490E+04   0.758762E+00   0.000000E+00  -0.224871E+02   0.102241E-06   0.369218E-03  -0.144856E-05
   100   0.269598E+04   0.773656E+00   0.000000E+00  -0.231492E+02   0.101612E-06   0.364850E-03  -0.144715E-05
   101   0.272727E+04   0.788409E+00   0.000000E+00  -0.238123E+02   0.100985E-06   0.360568E-03  -0.144525E-05
   102   0.275878E+04   0.802997E+00   0.000000E+00  -0.244760E+02   0.100363E-06   0.356369E-03  -0.144292E-05
   103   0.279049E+04   0.817423E+00   0.000000E+00  -0.251396E+02   0.997437E-07   0.352253E-03  -0.144020E-05
   104   0.282240E+04   0.831656E+00   0.000000E+00  -0.258027E+02   0.991283E-07   0.348215E-03  -0.143714E-05
   105   0.285451E+04   0.845688E+00   0.000000E+00  -0.264646E+02   0.985165E-07   0.344254E-03  -0.143381E-05
   106   0.288680E+04   0.859505E+00   0.000000E+00  -0.271247E+02   0.979086E-07   0.340368E-03  -0.143025E-05
   107   0.291926E+04   0.873099E+00   0.000000E+00  -0.277826E+02   0.973045E-07   0.336554E-03  -0.142651E-05
   108   0.295189E+04   0.886449E+00   0.000000E+00  -0.284377E+02   0.967043E-07   0.332810E-03  -0.142265E-05
   109   0.298468E+04   0.899548E+00   0.000000E+00  -0.290892E+02   0.961082E-07   0.329133E-03  -0.141872E-05
   110   0.301763E+04   0.912372E+00   0.000000E+00  -0.297367E+02   0.955160E-07   0.325521E-03  -0.141477E-05
   111   0.305072E+04   0.924914E+00   0.000000E+00  -0.303798E+02   0.949280E-07   0.321972E-03  -0.141084E-05
   112   0.308396E+04   0.937167E+00   0.000000E+00  -0.310177E+02   0.943441E-07   0.318485E-03  -0.140692E-05
   113   0.311733E+04   0.949110E+00   0.000000E+00  -0.316499E+02   0.937643E-07   0.315058E-03  -0.140301E-05
   114   0.315084E+04   0.960726E+00   0.000000E+00  -0.322759E+02   0.931885E-07   0.311691E-03  -0.139909E-05
   115   0.318446E+04   0.972015E+00   0.000000E+00  -0.328951E+02   0.926169E-07   0.308381E-03  -0.139514E-05
   116   0.321821E+04   0.982964E+00   0.000000E+00  -0.335070E+02   0.920494E-07   0.305127E-03  -0.139115E-05
   117   0.325207E+04   0.993548E+00   0.000000E+00  -0.341110E+02   0.914859E-07   0.301929E-03  -0.138710E-05
   118   0.328603E+04   0.100377E+01   0.000000E+00  -0.347065E+02   0.909265E-07   0.298785E-03  -0.138298E-05
   119   0.332009E+04   0.101361E+01   0.000000E+00  -0.352930E+02   0.903712E-07   0.295694E-03  -0.137878E-05
   120   0.335425E+04   0.102307E+01   0.000000E+00  -0.358701E+02   0.898200E-07   0.292654E-03  -0.137448E-05
   121   0.338849E+04   0.103212E+01   0.000000E+00  -0.364370E+02   0.892728E-07   0.289664E-03  -0.137006E-05
   122   0.342280E+04   0.104077E+01   0.000000E+00  -0.369933E+02   0.887297E-07   0.286724E-03  -0.136552E-05
   123   0.345718E+04   0.104900E+01   0.000000E+00  -0.375385E+02   0.881906E-07   0.283831E-03  -0.136083E-05
   124   0.349163E+04   0.105680E+01   0.000000E+00  -0.380720E+02   0.876556E-07   0.280985E-03  -0.135598E-05
   125   0.352612E+04   0.106417E+01   0.000000E+00  -0.385932E+02   0.871246E-07   0.278184E-03  -0.135096E-05
   126   0.356066E+04   0.107110E+01   0.000000E+00  -0.391017E+02   0.865977E-07   0.275427E-03  -0.134575E-05
   127   0.359524E+04   0.107757E+01   0.000000E+00  -0.395970E+02   0.860748E-07   0.272713E-03  -0.134035E-05
   128   0.362985E+04   0.108359E+01   0.000000E+00  -0.400784E+02   0.855560E-07   0.270041E-03  -0.133472E-05
   129   0.366448E+04   0.108915E+01   0.000000E+00  -0.405456E+02   0.850412E-07   0.267409E-03  -0.132886E-05
   130   0.369912E+04   0.109423E+01   0.000000E+00  -0.409979E+02   0.845304E-07   0.264817E-03  -0.132276E-05
   131   0.373376E+04   0.109883E+01   0.000000E+00  -0.414350E+02   0.840237E-07   0.262262E-03  -0.131640E-05
   132   0.376841E+04   0.110296E+01   0.000000E+00  -0.418562E+02   0.835210E-07   0.259744E-03  -0.130979E-05
   133   0.380303E+04   0.110660E+01   0.000000E+00  -0.422611E+02   0.830222E-07   0.257263E-03  -0.130293E-05
   134   0.383765E+04   0.110976E+01   0.000000E+00  -0.426491E+02   0.825275E-07   0.254818E-03  -0.129582E-05
   135   0.387223E+04   0.111242E+01   0.000000E+00  -0.430200E+02   0.820367E-07   0.252408E-03  -0.128847E-05
   136   0.390678E+04   0.111460E+01   0.000000E+00  -0.433731E+02   0.815498E-07   0.250033E-03  -0.128088E-05
   137   0.394129E+04   0.111627E+01   0.000000E+00  -0.437079E+02   0.810668E-07   0.247691E-03  -0.127307E-05
   138   0.397575E+04   0.111746E+01   0.000000E+00  -0.440241E+02   0.805877E-07   0.245382E-03  -0.126503E-05
   139   0.401014E+04   0.111815E+01   0.000000E+00  -0.443212E+02   0.801124E-07   0.243106E-03  -0.125677E-05
   140   0.404447E+04   0.111833E+01   0.000000E+00  -0.445988E+02   0.796410E-07   0.240862E-03  -0.124830E-05
   141   0.407872E+04   0.111804E+01   0.000000E+00  -0.448564E+02   0.791733E-07   0.238648E-03  -0.123962E-05
   142   0.411289E+04   0.111725E+01   0.000000E+00  -0.450937E+02   0.787095E-07   0.236465E-03  -0.123073E-05
   143   0.414697E+04   0.111597E+01   0.000000E+00  -0.453103E+02   0.782494E-07   0.234312E-03  -0.122164E-05
   144   0.418094E+04   0.111420E+01   0.000000E+00  -0.455057E+02   0.777930E-07   0.232187E-03  -0.121236E-05
   145   0.421481E+04   0.111195E+01   0.000000E+00  -0.456795E+02   0.773404E-07   0.230091E-03  -0.120289E-05
   146   0.424854E+04   0.110922E+01   0.000000E+00  -0.458313E+02   0.768915E-07   0.228022E-03  -0.119323E-05
   147   0.428212E+04   0.110602E+01   0.000000E+00  -0.459607E+02   0.764462E-07   0.225981E-03  -0.118339E-05
   148   0.431555E+04   0.110235E+01   0.000000E+00  -0.460673E+02   0.760047E-07   0.223965E-03  -0.117338E-05
   149   0.434880E+04   0.109823E+01   0.000000E+00  -0.461507E+02   0.755667E-07   0.221975E-03  -0.116320E-05
   150   0.438187E+04   0.109365E+01   0.000000E+00  -0.462105E+02   0.751323E-07   0.220010E-03  -0.115286E-05
   151   0.441473E+04   0.108862E+01   0.000000E+00  -0.462463E+02   0.747016E-07   0.218069E-03  -0.114235E-05
   152   0.444739E+04   0.108316E+01   0.000000E+00  -0.462578E+02   0.742744E-07   0.216152E-03  -0.113169E-05
   153   0.447983E+04   0.107727E+01   0.000000E+00  -0.462448E+02   0.738507E-07   0.214259E-03  -0.112087E-05
   154   0.451205E+04   0.107098E+01   0.000000E+00  -0.462071E+02   0.734306E-07   0.212388E-03  -0.110991E-05
   155   0.454405E+04   0.106428E+01   0.000000E+00  -0.461443E+02   0.730139E-07   0.210541E-03  -0.109880E-05
   156   0.457583E+04   0.105719E+01   0.000000E+00  -0.460563E+02   0.726007E-07   0.208715E-03  -0.108754E-05
   157   0.460737E+04   0.104971E+01   0.000000E+00  -0.459427E+02   0.721909E-07   0.206911E-03  -0.107614E-05
   158   0.463867E+04   0.104188E+01   0.000000E+00  -0.458034E+02   0.717845E-07   0.205129E-03  -0.106461E-05
   159   0.466972E+04   0.103369E+01   0.000000E+00  -0.456381E+02   0.713815E-07   0.203369E-03  -0.105294E-05
   160   0.470052E+04   0.102517E+01   0.000000E+00  -0.454467E+02   0.709818E-07   0.201628E-03  -0.104114E-05
   161   0.473104E+04   0.101633E+01   0.000000E+00  -0.452288E+02   0.705854E-07   0.199909E-03  -0.102921E-05
   162   0.476126E+04   0.100718E+01   0.000000E+00  -0.449845E+02   0.701923E-07   0.198209E-03  -0.101715E-05
   163   0.479120E+04   0.997761E+00   0.000000E+00  -0.447132E+02   0.698025E-07   0.196529E-03  -0.100498E-05
   164   0.482081E+04   0.988065E+00   0.000000E+00  -0.444150E+02   0.694159E-07   0.194868E-03  -0.992684E-06
   165   0.485010E+04   0.978117E+00   0.000000E+00  -0.440897E+02   0.690325E-07   0.193226E-03  -0.980273E-06
   166   0.487906E+04   0.967938E+00   0.000000E+00  -0.437371E+02   0.686523E-07   0.191602E-03  -0.967750E-06
   167   0.490767E+04   0.957551E+00   0.000000E+00  -0.433571E+02   0.682752E-07   0.189997E-03  -0.955118E-06
   168   0.493594E+04   0.946979E+00   0.000000E+00  -0.429497E+02   0.679013E-07   0.188409E-03  -0.942379E-06
   169   0.496384E+04   0.936243E+00   0.000000E+00  -0.425149E+02   0.675304E-07   0.186839E-03  -0.929538E-06
   170   0.499138E+04   0.925359E+00   0.000000E+00  -0.420524E+02   0.671627E-07   0.185286E-03  -0.916596E-06
   171   0.501854E+04   0.914356E+00   0.000000E+00  -0.415624E+02   0.667979E-07   0.183749E-03  -0.903558E-06
   172   0.504532E+04   0.903256E+00   0.000000E+00  -0.410446E+02   0.664362E-07   0.182229E-03  -0.890425E-06
   173   0.507171E+04   0.892082E+00   0.000000E+00  -0.404991E+02   0.660775E-07   0.180724E-03  -0.877203E-06
   174   0.509769E+04   0.880855E+00   0.000000E+00  -0.399259E+02   0.657217E-07   0.179235E-03  -0.863892E-06
   175   0.512326E+04   0.869614E+00   0.000000E+00  -0.393251E+02   0.653689E-07   0.177761E-03  -0.850498E-06
   176   0.514841E+04   0.858373E+00   0.000000E+00  -0.386967E+02   0.650190E-07   0.176302E-03  -0.837022E-06
   177   0.517313E+04   0.847168E+00   0.000000E+00  -0.380405E+02   0.646720E-07   0.174858E-03  -0.823466E-06
   178   0.519741E+04   0.836023E+00   0.000000E+00  -0.373568E+02   0.643278E-07   0.173427E-03  -0.809832E-06
   179   0.522125E+04   0.824960E+00   0.000000E+00  -0.366455E+02   0.639865E-07   0.172011E-03  -0.796122E-06
   180   0.524463E+04   0.814015E+00   0.000000E+00  -0.359068E+02   0.636479E-07   0.170609E-03  -0.782336E-06
   181   0.526756E+04   0.803219E+00   0.000000E+00  -0.351408E+02   0.633122E-07   0.169220E-03  -0.768477E-06
   182   0.529001E+04   0.792601E+00   0.000000E+00  -0.343475E+02   0.629792E-07   0.167845E-03  -0.754546E-06
   183   0.531200E+04   0.782183E+00   0.000000E+00  -0.335273E+02   0.626490E-07   0.166483E-03  -0.740544E-06
   184   0.533350E+04   0.772003E+00   0.000000E+00  -0.326801E+02   0.623214E-07   0.165135E-03  -0.726474E-06
   185   0.535451E+04   0.762098E+00   0.000000E+00  -0.318061E+02   0.619966E-07   0.163799E-03  -0.712336E-06
   186   0.537503E+04   0.752490E+00   0.000000E+00  -0.309056E+02   0.616743E-07   0.162476E-03  -0.698131E-06
   187   0.539505E+04   0.743209E+00   0.000000E+00  -0.299785E+02   0.613547E-07   0.161165E-03  -0.683863E-06
   188   0.541455E+04   0.734296E+00   0.000000E+00  -0.290254E+02   0.610378E-07   0.159866E-03  -0.669531E-06
   189   0.543354E+04   0.725782E+00   0.000000E+00  -0.280462E+02   0.607233E-07   0.158580E-03  -0.655138E-06
   190   0.545201E+04   0.717701E+00   0.000000E+00  -0.270413E+02   0.604115E-07   0.157305E-03  -0.640685E-06
   191   0.546995E+04   0.710085E+00   0.000000E+00  -0.260110E+02   0.601022E-07   0.156042E-03  -0.626173E-06
   192   0.548734E+04   0.702969E+00   0.000000E+00  -0.249554E+02   0.597953E-07   0.154791E-03  -0.611605E-06
   193   0.550419E+04   0.696386E+00   0.000000E+00  -0.238747E+02   0.594910E-07   0.153550E-03  -0.596981E-06
   194   0.552049E+04   0.690372E+00   0.000000E+00  -0.227695E+02   0.591891E-07   0.152321E-03  -0.582304E-06
   195   0.553624E+04   0.684962E+00   0.000000E+00  -0.216398E+02   0.588896E-07   0.151102E-03  -0.567574E-06
   196   0.555143E+04   0.680193E+00   0.000000E+00  -0.204863E+02   0.585925E-07   0.149895E-03  -0.552793E-06
   197   0.556607E+04   0.676102E+00   0.000000E+00  -0.193092E+02   0.582978E-07   0.148697E-03  -0.537963E-06
   198   0.558015E+04   0.672723E+00   0.000000E+00  -0.181088E+02   0.580055E-07   0.147510E-03  -0.523085E-06
   199   0.559366E+04   0.670093E+00   0.000000E+00  -0.168855E+02   0.577154E-07   0.146332E-03  -0.508161E-06
   200   0.560660E+04   0.668248E+00   0.000000E+00  -0.156398E+02   0.574277E-07   0.145165E-03  -0.493192E-06
   201   0.561896E+04   0.667225E+00   0.000000E+00  -0.143718E+02   0.571423E-07   0.144007E-03  -0.478180E-06
   202   0.563074E+04   0.667060E+00   0.000000E+00  -0.130823E+02   0.568591E-07   0.142858E-03  -0.463127E-06
   203   0.564192E+04   0.667790E+00   0.000000E+00  -0.117714E+02   0.565781E-07   0.141719E-03  -0.448035E-06
   204   0.565249E+04   0.669451E+00   0.000000E+00  -0.104396E+02   0.562994E-07   0.140589E-03  -0.432906E-06
   205   0.566244E+04   0.672082E+00   0.000000E+00  -0.908740E+01   0.560228E-07   0.139469E-03  -0.417742E-06
   206   0.567176E+04   0.675716E+00   0.000000E+00  -0.771517E+01   0.557485E-07   0.138357E-03  -0.402545E-06
   207   0.568045E+04   0.680393E+00   0.000000E+00  -0.632327E+01   0.554763E-07   0.137255E-03  -0.387318E-06
   208   0.568849E+04   0.686149E+00   0.000000E+00  -0.491230E+01   0.552062E-07   0.136162E-03  -0.372062E-06
   209   0.569592E+04   0.693019E+00   0.000000E+00  -0.348281E+01   0.549382E-07   0.135077E-03  -0.356780E-06
   210   0.570272E+04   0.701041E+00   0.000000E+00  -0.203533E+01   0.546724E-07   0.134001E-03  -0.341473E-06
   211   0.570890E+04   0.710253E+00   0.000000E+00  -0.570436E+00   0.544086E-07   0.132934E-03  -0.326144E-06
   212   0.571447E+04   0.720689E+00   0.000000E+00   0.911328E+00   0.541470E-07   0.131876E-03  -0.310795E-06
   213   0.571944E+04   0.732387E+00   0.000000E+00   0.240941E+01   0.538873E-07   0.130826E-03  -0.295428E-06
   214   0.572380E+04   0.745384E+00   0.000000E+00   0.392324E+01   0.536297E-07   0.129784E-03  -0.280044E-06
   215   0.572756E+04   0.759711E+00   0.000000E+00   0.545224E+01   0.533741E-07   0.128751E-03  -0.264647E-06
   216   0.573071E+04   0.775412E+00   0.000000E+00   0.699582E+01   0.531204E-07   0.127726E-03  -0.249238E-06
   217   0.573325E+04   0.792518E+00   0.000000E+00   0.855337E+01   0.528688E-07   0.126709E-03  -0.233819E-06
   218   0.573517E+04   0.811057E+00   0.000000E+00   0.101244E+02   0.526191E-07   0.125701E-03  -0.218393E-06
   219   0.573646E+04   0.831075E+00   0.000000E+00   0.117081E+02   0.523713E-07   0.124700E-03  -0.202961E-06
   220   0.573713E+04   0.852600E+00   0.000000E+00   0.133042E+02   0.521255E-07   0.123707E-03  -0.187525E-06
   221   0.573717E+04   0.875664E+00   0.000000E+00   0.149117E+02   0.518815E-07   0.122722E-03  -0.172088E-06
   222   0.573658E+04   0.900311E+00   0.000000E+00   0.165303E+02   0.516394E-07   0.121745E-03  -0.156652E-06
   223   0.573535E+04   0.926562E+00   0.000000E+00   0.181591E+02   0.513992E-07   0.120776E-03  -0.141219E-06
   224   0.573351E+04   0.954455E+00   0.000000E+00   0.197977E+02   0.511608E-07   0.119814E-03  -0.125791E-06
   225   0.573104E+04   0.984012E+00   0.000000E+00   0.214452E+02   0.509242E-07   0.118859E-03  -0.110369E-06
   226   0.572794E+04   0.101528E+01   0.000000E+00   0.231011E+02   0.506895E-07   0.117912E-03  -0.949573E-07
   227   0.572421E+04   0.104828E+01   0.000000E+00   0.247647E+02   0.504565E-07   0.116972E-03  -0.795562E-07
   228   0.571986E+04   0.108305E+01   0.000000E+00   0.264352E+02   0.502252E-07   0.116039E-03  -0.641685E-07
   229   0.571490E+04   0.111961E+01   0.000000E+00   0.281121E+02   0.499957E-07   0.115114E-03  -0.487962E-07
   230   0.570931E+04   0.115800E+01   0.000000E+00   0.297946E+02   0.497680E-07   0.114195E-03  -0.334413E-07
   231   0.570311E+04   0.119824E+01   0.000000E+00   0.314820E+02   0.495419E-07   0.113284E-03  -0.181060E-07
